bank_id,section,destination,priority_phase,issue_category,issue_severity,original_status,repair_action,student_prompt_changed,answer_changed,figure_or_table_changed,metadata_changed,original_prompt_hash,final_prompt_hash,validation_method,final_status,notes
U1-S3-PS1-Q16,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.3. | Final structural-variety/answer-neutral repair: replaced a remaining repeated student-claim/comparison shell with a direct Physics task.,YES,YES,NO,YES,8ecb52c7da31f6717f01a2c5e2f54db1e31a4021873fbec9e72316561f5e6ba8,aa3c1458a953d09f38f3147848561736345a5bf982d51de194145671cbaafee7,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS1-Q17,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,64a116827d4ba73dcedcedc21655b8967585dd0fabfc8a141b5e9d58122e2a3e,4948482cd8cf83cd2bd38c79bf09dd567c0655878fbf05ce06f69fe1b43bd450,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS1-Q18,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Reordered selected-response choices to repair answer-position pattern in Practice Set 1 1.3.,YES,YES,NO,NO,48a8f83769af979f1e6267c90e716ef069d4514a3187b2b43045621ea0c55eaa,cbb6a3aac363a4fcf5f385686a5275dd20385b0ff491105a36d5a6469c7002ca,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS1-Q19,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,935138bf3e65441009849a13b9e51d353c647151d67756dfa3e9a92c28988429,416e59ab65ebbc2d449eee0282b567116b4f108a16882c4c9c12181fa0c38a2a,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS1-Q20,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,BLOCKER,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Fixed generated duplicated modifier: “one one-dimensional” -> “a single one-dimensional.” | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,87e4b07ad732e05cad2863772639fa64acdfbb1153c07bfb64f675974e7e8e6e,d7dc20a3bf07820e0eb1b77cf36e666ecc98964ea009248dcbddfaf6dc401806,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS1-Q21,1.3,Practice Set 1,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,8608992c4ead7ecb9cc099291964774162fed0331cfbda42718b9deaaec7b6e3,c9e20413b6b0832af760c1ae80ef55c4f7337b785df3f2adf7930a5a5ec7d230,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q12,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,78d932add56211340c590d3c119f085a9f7146a90e26bea0f13a35ba814ce6ef,c333a475da62a75dd0d83b3b1a4634256cc9415f0d4b4863cdc37a7c5b9ff84d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q13,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,ac09e2eb140eae60ded708689270feb9d8bb425015ba760a0cbfbe0e10d4c868,d52402c11ea41ccb5a8214f9522158f617ab37177d94b687174325f0ac18264c,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q14,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,20fce66f66f9d0de9c8a99b5941d9b67385057cf7930d6a35485a2524548e348,f3a02b74eb1700e938aa46f9d544b695ce654aeca6f52a37a747b1fec94a423e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q15,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,4954acba21aa926ba26c5cece19e3d8590fd02f00ab4315ecba220453b9cdb79,66f0793c37e7145cd46f0574c0ada7122cb08f69999ef8bc5ec66b7f2077bf87,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q16,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,13fd595a937ee1ec1e754f5b8de3605ba93cf1f631c88c6ba0f21bc9a281a629,aeea8fb9ed3fa47272fea8465776a19854cc276cac11658df6528609b34d6d7e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q17,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content.,YES,YES,NO,YES,e947820599bccfba019036263c3442b89c33895774ea28ae8d160e3461cea55b,f0bd6e2195e73273d798ec6e2d2baa08db60daedd30a97f5f939b16e01728935,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q18,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,657341b62878fd76e8cc217330e442bb2c30805a3c03ecc50b3135396516635b,3071ba36b2c25b4e9b523855db2f81b1ca64add2beb248ded8151c5708964e7d,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q19,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused supplied-student-proposal scaffold; restored the family to a direct data/model/calculation task natural to the Physics content. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,f97ce951ca774caf4eee100c49018e7484038cd15a3075ad2541d423cca386f3,5007d748be56f2095cc40cf66082b999d49afc54bda6f1da7915ce991a30e18e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS2-Q21,1.3,Practice Set 2,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,"Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Replaced a repeated student-claim shell with a direct explanation, prediction, classification, or counterexample task.",YES,NO,NO,YES,d580830b338e2f8db22ba26698fc1c5d2c400461461a67c9d8594e2fcd0d9613,ccfb61f54ae8dd7e6bd02b1f0e22197af0bef2339b975e4364f62a7d1c13f74e,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS3-Q02,1.3,Practice Set 3,PHASE 3 — PRACTICE / CYU,content quality / synchronization,BLOCKER,REPAIR,Fixed generated duplicated modifier: “one one-dimensional” -> “a single one-dimensional.”,NO,YES,NO,NO,9951a2187c9c87f6f6bcf74885bad775a1cca8f6d5f7b0d6a7bc86a4c2d5c677,9951a2187c9c87f6f6bcf74885bad775a1cca8f6d5f7b0d6a7bc86a4c2d5c677,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS3-Q09,1.3,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,2518736f1f00faba7975a4e3d6f96589feb5f4e27e3396d0cc40aee769d3de62,aefdcf7e869f32e6cd370d53f95217f0f364952ddb7808292214f738a1471f99,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS3-Q10,1.3,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key. | Removed overused Student A/Student B comparison scaffold; kept the same concept but restored a direct family-specific task. | Resolved an exact parallel-form prompt collision with a family-specific task variation rather than a generic wrapper.,YES,YES,NO,YES,2425a9f474c06d800f6031e2475d5312d37a956adf50cd05f15967b7fcb96924,28cd8e9e9da2d59c3e2ead3bc6642e2b0c389fdfa2534a3660d76b68ffe461ac,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS3-Q11,1.3,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,NO,NO,NO,7a36893dd0b99641ea985f1557ef83654c1ce14449fe2682321eb08094d2b6bb,accbd94c93e5381f4df5a82645097fec7376d4b437952b95bd17905c03731fba,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
U1-S3-PS3-Q12,1.3,Practice Set 3,PHASE 3 — PRACTICE / CYU,structural scaffold / prompt variety,MAJOR QUALITY DEFECT,REPAIR,Replaced stock cross-family reasoning wrapper with a task-specific family-level reasoning prompt/key.,YES,YES,NO,NO,f4a726828e22cc46eea09639e8d94dc2cfbd4286e54377d8c5a47730ea63d8dd,a4bfd9325d1d3c30aeed4d587e416cc97082bf9e95bc7511056d4d802f71c960,Assessment Plan + Framework section packets; family-level semantic QA; selected-response one-best-answer/position QA; Framework ~fix_mathjax_v8.py; Framework ~audit_bank_package_v3.py; custom v3 structural/table/grammar/security QA,PASS,Stable Bank ID preserved; machine and human-readable representations synchronized.
